id,vgi_id,name,slug,type,games_developed,games_released,games_unreleased,revenue_sum,revenue_median,revenue_avg,self_published,indie,action,casual,adventure,simulation,strategy,rpg,mmo,racing,sports,country_name
7346,,Interplay Inc.,interplay-inc,30,1,1,0,7246263,7246263,7246263,0,0,0,0,0,0,0,100,0,0,0,
24602,,Bugbear Entertainment,bugbear-entertainment,30,3,3,0,7238743,2668866,2412914,0,0,33,0,0,33,0,0,0,100,0,Finland
8336,,Twice Circled,twice-circled,30,2,2,0,7233221,3616611,3616611,1,100,0,50,0,100,100,0,0,0,0,United Kingdom
26067,,Fair Play Labs,fair-play-labs,30,5,5,1,7225524,778446,1445105,0,33,83,0,0,17,0,0,0,17,17,
7271,,Nomad Games,nomad-games,30,13,13,1,7200067,77054,553851,12,64,7,14,14,7,79,36,0,0,0,United Kingdom
23841,,Future Cat LLC,future-cat-llc,30,2,2,1,7172786,3586393,3586393,1,100,0,100,100,0,0,0,0,0,0,
8579,,Killerfish Games,killerfish-games,30,3,3,0,7170479,2322237,2390160,3,33,0,0,0,100,100,0,0,0,0,
20737,,34BigThings srl,34bigthings-srl,30,8,8,0,7141635,169724,892704,5,63,75,38,13,25,13,0,13,25,25,Italy
28308,,Snowblind Studios,snowblind-studios,30,1,1,0,7134727,0,7134727,0,0,100,0,0,0,0,100,0,0,0,
294019,,Fulqrum Publishing,fulqrum-publishing,30,14,14,0,7131596,84751,509400,14,0,7,0,7,14,71,50,0,0,0,
23976,,MONKEYCRAFT Co. Ltd.,monkeycraft-co-ltd,30,6,6,0,7119815,1167871,1186636,0,0,50,83,17,0,0,0,0,0,0,
25694,,NAMCO,namco,30,1,1,0,7087193,0,7087193,0,0,100,0,0,100,0,0,0,0,0,Japan
27494,,"Konami Digital Entertainment Co., Ltd.",konami-digital-entertainment-co-ltd,20,2,2,0,7065923,0,3532962,0,0,0,0,0,0,0,0,0,0,100,
21242,,Hovgaard Games,hovgaard-games,30,2,2,0,7040127,3520064,3520064,2,100,0,50,0,100,50,0,0,0,0,Denmark
10866,,EGAMER,egamer,30,21,21,0,7024860,343312,334517,0,100,95,100,38,0,19,10,0,0,0,
28896,,sprite,sprite,30,8,8,0,7018710,186650,877339,3,38,13,88,88,13,13,0,0,0,13,Japan
36656,,Pavonis Interactive,pavonis-interactive,30,1,1,0,6994105,6994105,6994105,0,0,0,0,0,100,100,0,0,0,0,United States
75231,,Red Axe Games,red-axe-games,30,1,1,5,6987576,6987576,6987576,6,100,17,50,17,83,0,0,0,17,0,
30362,,Team NINJA,team-ninja,30,2,2,0,6981182,633307,3490591,0,0,100,0,50,0,0,0,0,0,0,Japan
625,,Two Star Games,two-star-games,30,5,5,1,6959562,3479781,1391912,4,100,50,67,100,0,17,17,0,0,0,United States
33366,,"Cyan Worlds, Inc.",cyan-worlds-inc,30,11,11,0,6950779,157465,631889,11,45,0,82,100,0,0,0,0,0,0,
45547,,Ishtar Games,ishtar-games,30,5,5,1,6947409,634300,1389482,1,83,33,0,50,67,100,100,0,0,0,France
5558,,Schell Games,schell-games,30,12,12,1,6906851,448486,575571,11,46,31,38,54,15,8,0,0,0,0,United States
6601,,汉家松鼠Han-Squirrel Studio,han-squirrel-studio,30,1,1,1,6838229,6838229,6838229,1,100,0,0,100,50,100,100,0,0,0,
23907,,Flashback Games,flashback-games,30,4,4,0,6814366,1756406,1703592,0,0,0,0,0,0,100,0,0,0,0,
30254,,Deconstructeam,deconstructeam,30,4,4,1,6811916,1844085,1702979,1,100,0,40,60,0,0,20,0,0,0,Spain
18845,,Red Nexus Games Inc.,red-nexus-games-inc,30,3,3,0,6791800,32823,2263933,3,100,67,33,33,0,33,33,0,0,0,Canada
6548375,,lamedeveloper,lamedeveloper,30,1,1,0,6787443,6787443,6787443,1,100,0,100,0,0,0,0,100,0,0,
15092,,SadSquare Studio,sadsquare-studio,30,1,1,0,6787231,6787231,6787231,1,100,100,0,100,100,0,0,0,0,0,Canada
12690,,Acid Wizard Studio,acid-wizard-studio,30,2,2,0,6777424,6777424,3388712,2,100,50,0,50,0,50,100,0,0,50,Poland
7468,,Boxelware,boxelware,30,1,1,1,6774195,6774195,6774195,2,100,50,0,0,100,0,0,0,0,0,Germany
31442,,Resonair,resonair,30,3,3,0,6773341,674702,2257780,0,100,33,100,0,0,0,0,0,0,0,
23927,,Orange_Juice,orange-juice,30,9,9,0,6758735,127240,750971,0,89,78,0,11,0,11,11,0,0,0,Japan
29972,,CreSpirit,crespirit,30,6,6,0,6756223,687446,1126037,5,100,67,50,50,0,0,33,0,0,0,
20969,,Northway Games,northway-games,30,4,4,0,6750485,1872068,1687621,3,75,0,0,0,100,75,50,0,0,0,
39957,,Toukana Interactive,toukana-interactive,30,1,1,1,6740974,6740974,6740974,2,100,0,100,0,100,100,0,0,0,0,Germany
21487,,Night School Studio,night-school-studio,30,3,3,0,6730436,773870,2243479,2,100,0,33,100,0,0,0,0,0,0,United States
27870,,Monstars Inc.,monstars-inc,30,2,2,0,6713769,3356885,3356885,0,100,50,100,0,0,0,0,0,0,0,
675,,Nival,nival,30,14,14,0,6707203,267060,479086,10,21,21,7,14,0,86,43,29,0,0,Russia
752,,Ultima Games,ultima-games,30,2,2,0,6705839,2207,3352920,1,100,100,0,50,0,50,50,0,0,0,
19886,,D-Pad Studio,d-pad-studio,30,3,3,1,6705126,249522,2235042,3,100,100,25,25,0,0,0,0,0,0,Norway
20068,,Choice Provisions,choice-provisions,30,9,9,0,6695857,113921,743984,6,89,78,22,33,0,11,11,11,0,0,United States
3383,,NekoNyan Ltd.,nekonyan-ltd,30,3,3,0,6684930,968848,2228310,3,0,0,100,100,0,0,0,0,0,33,
11981,,SOFTSTAR Entertainment,softstar-entertainment,30,29,29,4,6673978,36150,230137,29,0,6,45,12,27,9,61,6,0,0,Taiwan
292545,,"HYDE, Inc.",hyde-inc,30,2,2,1,6660866,3330433,3330433,0,0,0,0,0,33,0,67,0,0,33,
25288,,Blit Software,blit-software,30,2,2,0,6594228,0,3297114,0,0,50,0,0,0,0,0,0,0,0,
14473,,Knuckle Cracker,knuckle-cracker,30,6,6,0,6555043,626879,1092507,6,100,33,33,0,100,100,0,0,0,0,
19884,,Kitfox Games,kitfox-games,30,4,4,2,6554682,831439,1638671,6,67,0,17,33,50,50,83,0,0,0,Canada
7185,,Flashbulb,flashbulb,30,5,5,3,6548643,3274322,1309729,8,38,100,38,25,25,0,0,0,25,0,
1530,,@unepic_fran,unepic-fran,30,5,5,1,6546913,662585,1309383,2,83,100,17,83,17,17,33,0,17,0,Spain
5047,,KeokeN Interactive,keoken-interactive,30,2,2,1,6524445,3262223,3262223,1,100,100,0,100,33,0,0,0,0,0,Netherlands
23941,,Indoor Astronaut,indoor-astronaut,30,2,2,0,6521937,3260969,3260969,1,100,100,100,0,50,50,0,0,0,0,Switzerland
26223,,Edelweiss,edelweiss,30,4,4,0,6519722,962916,1629931,0,75,100,0,0,0,0,0,0,0,0,Japan
7712,,Behold Studios,behold-studios,30,5,5,1,6517727,1704766,1303545,4,67,17,17,0,0,50,67,0,0,0,Brazil
30104,,Headcannon,headcannon,30,2,2,1,6515099,3257550,3257550,2,33,100,33,67,0,0,0,0,0,0,United States
24894,,PagodaWest Games,pagodawest-games,30,1,1,0,6511681,6511681,6511681,0,0,100,100,100,0,0,0,0,0,0,United States
28954,,Christian Whitehead,christian-whitehead,30,1,1,0,6511681,6511681,6511681,0,0,100,100,100,0,0,0,0,0,0,Australia
1165823,,Pounce Light,pounce-light,30,1,1,0,6510048,6510048,6510048,1,100,0,100,0,100,0,0,0,0,0,Sweden
6224,,Rooster Teeth Games,rooster-teeth-games,30,2,2,0,6494904,6494904,3247452,2,100,100,0,100,0,0,0,0,0,0,United States
18766,,Mastfire Studios Pty Ltd,mastfire-studios-pty-ltd,30,1,1,0,6492316,0,6492316,1,100,100,100,0,0,100,0,0,0,0,
11848,,Bithell Games,bithell-games,30,7,7,1,6484597,173867,926371,6,75,38,38,50,0,25,0,0,0,0,United Kingdom
30193,,Little Stone Software,little-stone-software,30,1,1,0,6483781,6483781,6483781,0,0,100,0,0,0,0,0,0,0,0,
11256,,RageSquid,ragesquid,30,2,2,1,6470483,3235242,3235242,1,33,100,0,0,0,0,0,33,100,67,Netherlands
19074,,Altfuture,altfuture,30,2,2,0,6445513,3222757,3222757,2,100,50,0,50,50,0,0,0,50,0,
32174,,橘子班,-,30,13,13,0,6439139,83167,495318,0,92,0,77,92,38,8,23,0,0,0,
3386236,,Kit9 Studio,kit9-studio,30,1,1,0,6430893,6430893,6430893,1,0,0,0,100,0,0,100,0,0,0,
30964,,Noble Muffins,noble-muffins,30,5,5,0,6415847,460183,1283169,0,80,60,0,60,100,0,0,0,0,0,
28256,,Panache Digital Games,panache-digital-games,30,1,1,0,6391282,6391282,6391282,0,100,100,0,100,0,0,100,0,0,0,Canada
8325,,Sauropod Studio,sauropod-studio,30,2,2,0,6390657,6317105,3195329,2,100,50,0,50,50,50,50,0,0,0,Canada
20465,,Draw Me A Pixel,draw-me-a-pixel,30,2,2,0,6384735,6384735,3192368,2,100,0,100,100,0,0,0,0,0,0,
9493,,Brilliant Game Studios,brilliant-game-studios,30,3,3,0,6308508,2753839,2102836,3,100,100,33,100,67,67,33,0,0,0,
19517,,Foulball Hangover,foulball-hangover,30,2,2,0,6276400,3138200,3138200,2,100,50,50,100,50,50,50,0,0,0,United Kingdom
3109,,Big Cheese Studio,big-cheese-studio,30,1,1,5,6270801,6270801,6270801,5,17,17,17,0,67,17,0,0,0,0,
21052,,Sixteen Tons Entertainment,sixteen-tons-entertainment,30,10,10,0,6253724,232634,625372,7,0,10,0,0,90,80,0,0,0,0,Germany
32382,,Radiant Entertainment,radiant-entertainment,30,1,1,0,6231832,6231832,6231832,0,100,0,0,0,100,100,0,0,0,0,United States
13548,,Hyperstrange,hyperstrange,30,6,6,1,6224280,420090,1037380,4,29,100,29,0,0,0,14,0,14,0,Poland
45461,,Odd Bug Studio,odd-bug-studio,30,2,2,0,6183422,3091711,3091711,0,100,100,0,100,0,0,50,0,0,0,
23912,,Nitroplus,nitroplus,30,3,3,2,6179862,2052687,2059954,1,0,40,20,60,20,0,0,0,0,0,
30320,,Red Storm Entertainment,red-storm-entertainment,30,7,7,0,6172426,204267,881775,0,0,100,0,0,0,0,0,0,0,0,United States
7098,,Code Horizon,code-horizon,30,3,3,3,6164416,2914456,2054805,5,67,33,17,50,100,0,17,17,0,0,
24269,,Reikon Games,reikon-games,30,1,1,1,6158371,6158371,6158371,0,50,100,0,50,0,0,0,0,0,0,Poland
30476,,Pendulo Studios,pendulo-studios,30,9,9,0,6139810,250685,682201,0,0,11,0,100,0,0,0,0,0,0,Spain
3804,,Vertigo Gaming Inc.,vertigo-gaming-inc,30,10,10,1,6139750,93668,613975,11,100,64,55,0,73,82,0,0,0,0,
38919,,jacktostudios,jacktostudios,30,1,1,1,6132215,6132215,6132215,2,100,100,0,50,50,0,50,0,0,0,
13751,,Turning Wheel LLC,turning-wheel-llc,30,1,1,0,6127369,6127369,6127369,1,100,100,0,100,0,0,100,0,0,0,
1386,,Illwinter Game Design,illwinter-game-design,30,9,9,0,6125558,410773,680618,9,67,0,0,0,0,100,0,0,0,0,Sweden
672,,Stainless Games Ltd,stainless-games-ltd,30,6,6,0,6124226,315503,1020704,1,50,67,0,0,0,33,0,0,50,0,
5680,,YoYo Games Ltd.,yoyo-games-ltd,30,5,5,0,6123590,0,1224718,5,0,0,20,0,20,0,0,0,0,0,
941215,,NPC Studio,npc-studio,30,1,1,0,6119396,6119396,6119396,1,100,0,0,0,100,0,100,0,0,0,
1767,,ION LANDS,ion-lands,30,2,2,1,6106469,5519274,3053235,2,67,33,0,100,33,0,67,0,0,0,Germany
24564,,Black Isle Studios,black-isle-studios,30,4,4,0,6104147,514042,1526037,0,0,75,0,25,0,0,100,0,0,0,United States
2721,,Eggcode,eggcode,30,3,3,1,6096644,2322900,2032215,4,100,0,75,0,100,100,0,0,0,0,
9715,,Red Thread Games,red-thread-games,30,3,3,1,6094887,1069701,2031629,3,100,25,0,75,0,0,25,0,0,0,Norway
5690,,22cans,22cans,30,3,3,1,6092626,131813,2030875,2,75,0,25,25,100,75,0,0,0,0,United Kingdom
6739,,AutoAttack Games,autoattack-games,30,1,1,0,6086475,6086475,6086475,1,100,0,100,0,0,100,0,0,0,0,
8040,,RedRuins Softworks,redruins-softworks,30,1,1,2,6082268,6082268,6082268,1,67,100,0,67,67,0,67,0,0,0,
6306,,ColdGames,coldgames,30,1,1,0,6081539,6081539,6081539,1,0,100,0,0,0,0,0,0,0,0,
25627,,NEOWIZ BLESS STUDIO,neowiz-bless-studio,30,1,1,0,6070541,0,6070541,0,0,100,0,100,0,0,100,100,0,0,
21739,,Sluggerfly,sluggerfly,30,3,3,0,6060855,1400366,2020285,2,67,100,0,67,0,0,0,0,0,0,Germany
1642230,,Mike Klubnika,mike-klubnika,30,2,2,0,6044220,6044220,3022110,1,50,50,0,0,100,0,0,0,0,0,
44342,,Stage Games,stage-games,30,1,1,0,6039067,6039067,6039067,0,100,0,100,0,0,0,0,0,0,0,
26750,,Lose,lose,30,5,5,0,6029609,456306,1205922,0,0,0,40,80,0,0,0,0,0,0,
24218,,Byking Inc.,byking-inc,30,16,16,1,6025759,603816,376610,13,47,76,35,18,0,6,0,0,0,12,Japan
29111,,FURYU Corporation,furyu-corporation,30,15,15,0,6019459,213738,401297,2,0,27,0,20,0,27,80,0,0,0,
1425148,,Questline,questline,30,2,2,0,6010307,3005154,3005154,0,100,100,0,50,0,0,100,0,0,0,
26061,,David Capello,david-capello,30,1,1,0,6008403,6008403,6008403,0,0,0,0,0,0,0,0,0,0,0,
505,,BlankMediaGames,blankmediagames,30,2,2,0,5998123,5888724,2999062,0,50,50,100,0,0,100,50,0,0,0,
8237,,CyberLight Game Studio,cyberlight-game-studio,30,1,1,0,5991714,5991714,5991714,1,100,100,0,100,0,0,0,0,0,0,
24619,,Pinokl Games,pinokl-games,30,3,3,0,5974610,859652,1991537,0,100,67,0,33,67,100,0,0,0,0,Ukraine
1843,,Isolated Games,isolated-games,30,2,2,0,5944741,2972371,2972371,2,100,50,50,100,100,50,100,0,0,0,
30113,,Łukasz Jakowski,ukasz-jakowski,30,2,2,0,5930362,2965181,2965181,0,0,0,0,0,50,100,0,0,0,0,
24076,,Matt Dabrowski,matt-dabrowski,30,1,1,1,5926113,5926113,5926113,0,100,100,0,100,50,0,100,0,0,0,
49132,,CABO Studio,cabo-studio,30,1,1,0,5922373,5922373,5922373,0,100,100,0,100,0,0,0,0,0,0,Italy
12649,,Game Grumps,game-grumps,30,2,2,0,5922273,2961137,2961137,1,100,0,50,50,50,0,0,0,0,0,United States
29842,,GemaYue,gemayue,30,2,2,0,5916016,2958008,2958008,0,100,100,100,100,0,0,0,0,0,0,
24060,,Sting,sting,30,8,8,1,5908983,163974,738623,3,0,22,33,0,33,56,78,0,0,0,
25790,,Roll7,roll7,30,7,7,0,5906877,1052446,843840,0,100,71,0,14,0,0,0,0,0,86,United Kingdom
11437,,Pipliz,pipliz,30,1,1,0,5886112,5886112,5886112,1,100,100,0,100,0,100,0,0,0,0,
46964,,MrFatcat,mrfatcat,30,3,3,0,5879309,9680,1959770,3,100,67,0,67,0,0,0,0,0,0,
28937,,Croteam VR,croteam-vr,30,5,5,0,5871598,1064559,1174320,0,100,100,0,20,0,0,0,0,0,0,
29780,,Kverta,kverta,30,2,2,0,5865695,2932848,2932848,0,100,100,0,50,50,100,0,0,0,0,
62149,,KK Game Studio,kk-game-studio,30,2,2,1,5861717,5861717,2930859,3,100,100,33,0,33,67,100,0,0,0,Hong Kong
10438,,Pixel Ferrets,pixel-ferrets,30,1,1,0,5832007,5832007,5832007,1,100,100,0,100,0,0,100,0,0,0,Sweden
29330,,上海アリス幻樂団,-,30,17,17,0,5823753,107990,342574,0,100,100,0,0,0,0,0,0,0,0,
22053,,Rusty Lake,rusty-lake,30,9,9,0,5819914,667981,646657,8,100,0,0,100,0,0,0,0,0,0,Netherlands
24519,,Modern Storyteller,modern-storyteller,30,1,1,0,5812590,5812590,5812590,0,100,0,0,100,0,0,100,0,0,0,Australia
184909,,OMEGAMES STUDIO,omegames-studio,30,1,1,0,5812037,5812037,5812037,1,100,0,0,100,0,0,100,0,0,0,
38525,,Noisestorm,noisestorm,30,1,1,0,5809761,5809761,5809761,1,100,100,100,100,0,0,0,0,0,0,
26820,,Shawn Hitchcock,shawn-hitchcock,30,3,3,0,5807180,428319,1935727,0,100,100,67,100,67,100,0,0,0,0,
10190,,Goldhawk Interactive,goldhawk-interactive,30,2,2,0,5803694,2901847,2901847,1,50,0,0,0,100,100,50,0,0,0,
21331,,GrizzlyGames,grizzlygames,30,3,3,4,5798252,933088,1932751,5,71,57,43,29,29,29,14,0,14,14,Germany
28829,,Barrel Roll Games,barrel-roll-games,30,1,1,0,5789874,5789874,5789874,0,100,100,100,0,0,0,0,0,0,0,Germany
12314,,N3V Games,n3v-games,30,12,12,0,5782071,44532,481839,12,0,0,17,0,83,0,0,0,0,0,Australia
25461,,Easy Game Station,easy-game-station,30,3,3,0,5778615,334789,1926205,0,100,67,0,33,0,0,67,0,33,0,
6177,,Nether Productions LLC,nether-productions-llc,30,1,1,0,5776566,0,5776566,1,100,100,0,0,100,0,100,100,0,0,
18971,,Revolution Software Ltd,revolution-software-ltd,30,7,7,1,5771609,499711,824516,8,50,13,38,100,0,0,0,0,0,0,
33040,,Renderise,renderise,30,9,9,4,5758466,19752,639830,13,31,77,15,54,0,8,0,23,0,0,
41600,,"ILCA,Inc.",ilca-inc,30,3,3,0,5723854,2861927,1907951,0,0,100,33,33,33,0,67,0,0,0,
29937,,The Gentlebros,the-gentlebros,30,4,4,0,5719649,1504590,1429912,0,75,100,50,100,0,0,75,0,0,0,Singapore
19828,,E-Line Media,e-line-media,30,3,3,1,5715161,598296,1905054,3,75,25,50,100,25,0,0,0,0,0,United States
26501,,Robert Briscoe,robert-briscoe,30,2,2,0,5709117,2938061,2854559,0,100,0,100,100,0,0,0,0,0,0,
23297,,"BitMonster, Inc.",bitmonster-inc,30,2,2,0,5704454,2852227,2852227,2,100,50,0,100,0,0,100,0,0,0,
30125,,Gentlymad Studios,gentlymad-studios,30,3,3,0,5700853,944856,1900284,0,33,0,0,0,100,100,0,0,0,0,
34496,,Stellar Entertainment Limited,stellar-entertainment-limited,30,1,1,0,5676409,5676409,5676409,0,0,100,0,0,0,0,0,0,100,0,
48058,,KIWIWALKS,kiwiwalks,30,2,2,0,5671262,2835631,2835631,1,100,0,50,50,0,0,100,0,0,0,
27499,,Bombservice,bombservice,30,3,3,0,5666566,1243559,1888855,0,100,100,0,100,0,0,33,0,0,0,Brazil
32758,,Miro Haverinen,miro-haverinen,30,2,2,0,5665095,2832548,2832548,1,100,0,0,50,0,0,100,0,0,0,
102540,,peropero,peropero,30,1,1,0,5664100,5664100,5664100,0,100,100,100,0,0,0,0,0,0,0,
315230,,Fulqrum Games,fulqrum-games,30,1,1,0,5654696,5654696,5654696,0,0,0,0,100,0,100,100,0,0,0,
25517,,"Olli Harjola, Otto Hantula, Tom Jubert, Carlo Castellano",olli-harjola-otto-hantula-tom-jubert-carlo-castellano,30,1,1,0,5646847,5646847,5646847,0,100,100,0,100,0,0,0,0,0,0,
40074,,Bippinbits,bippinbits,30,2,2,2,5644739,2822370,2822370,3,100,50,25,50,50,0,0,0,0,0,Germany
36875,,Greylock Studio,greylock-studio,30,2,2,0,5641456,2820728,2820728,2,100,100,0,50,0,0,0,0,0,0,
41245,,SantaGoat,santagoat,30,1,1,0,5631101,5631101,5631101,1,100,0,100,100,100,0,0,0,100,0,
29455,,Mindillusion,mindillusion,30,1,1,0,5577980,5577980,5577980,0,100,0,0,0,100,100,0,0,0,0,
5549,,Snapshot Games Inc.,snapshot-games-inc,30,2,2,2,5574592,2787296,2787296,2,25,25,0,0,0,100,75,0,0,0,
26183,,07th Expansion,07th-expansion,30,14,14,0,5552316,304484,396594,0,21,7,7,93,0,0,0,0,0,0,Japan
15500,,Al Fine,al-fine,30,1,1,0,5517058,5517058,5517058,1,100,0,0,100,0,100,100,0,0,0,
20970,,Awesome Games Studio,awesome-games-studio,30,7,7,1,5513703,699968,787672,8,100,63,50,13,0,38,38,0,0,0,Poland
38865,,ACGames,acgames,30,2,2,0,5499326,2749663,2749663,2,100,100,50,50,0,50,50,0,0,0,
20301,,Dreamsite Games,dreamsite-games,30,2,2,0,5489695,2744848,2744848,1,100,0,50,50,50,100,50,0,0,0,
2745,,Brilliant Skies Ltd.,brilliant-skies-ltd,30,1,1,0,5488557,5488557,5488557,1,100,100,0,100,100,100,0,0,0,0,
31576,,Osmotic Studios,osmotic-studios,30,3,3,0,5457097,696342,1819032,0,100,0,33,67,100,0,0,0,0,0,Germany
49210,,Skywall Studios LLC,skywall-studios-llc,30,1,1,0,5456648,5456648,5456648,1,0,0,0,0,0,0,0,0,0,100,
36607,,Double Dagger Studio,double-dagger-studio,30,1,1,0,5455451,5455451,5455451,1,100,0,100,100,100,0,0,0,0,0,United States
26981,,Pixel Dash Studios,pixel-dash-studios,30,1,1,0,5454454,5454454,5454454,0,100,100,0,100,100,0,0,0,100,0,United States
4018287,,Redemption Road,redemption-road,30,1,1,1,5454454,5454454,5454454,0,50,100,0,50,100,50,0,0,50,0,
21535,,kChamp Games,kchamp-games,30,3,3,1,5428978,4083,1809659,4,100,100,75,0,25,25,0,25,0,25,United States
1515316,,Mainframe Industries,mainframe-industries,30,1,1,0,5419264,5419264,5419264,1,0,0,0,0,0,0,100,100,0,0,Finland
101411,,Affray Interactive,affray-interactive,30,1,1,1,5419120,5419120,5419120,0,100,50,0,50,0,50,0,50,0,0,United States
27695,,Digital Eclipse,digital-eclipse,30,19,19,0,5403622,167968,284401,10,32,79,32,11,5,5,11,0,0,5,United States
29894,,FantaBlade Network,fantablade-network,30,1,1,0,5381670,5381670,5381670,0,0,100,0,100,0,0,100,0,0,0,
64125,,L2 Games,l2-games,30,1,1,0,5361345,5361345,5361345,1,100,100,0,0,0,0,100,0,0,0,
54162,,Oppai-Man,oppai-man,30,2,2,0,5348798,2674399,2674399,2,100,0,0,100,0,0,0,0,0,0,Brazil
38582,,Oskar Stålberg,oskar-st-lberg,30,2,2,0,5330752,2665376,2665376,0,100,50,50,0,100,0,0,0,0,0,
19355,,Mega Cat Studios,mega-cat-studios,30,11,11,8,5319046,27855,483550,7,42,53,47,26,11,5,21,0,0,42,United States
64710,,tobspr Games,tobspr-games,30,1,1,0,5313270,5313270,5313270,1,100,0,100,0,100,100,0,0,0,0,Germany
8155,,Merge Games,merge-games,30,2,2,0,5304248,2652124,2652124,2,100,100,0,50,0,0,50,0,0,0,United Kingdom
32095,,Black Sea Games,black-sea-games,30,1,1,0,5297629,5297629,5297629,0,0,0,0,0,100,100,0,0,0,0,
5187,,MuHa Games,muha-games,30,3,3,1,5294482,988367,1764827,3,75,0,0,0,25,100,100,0,0,0,
200090,,Pixel Puzzles,pixel-puzzles,30,19,19,0,5272684,8523,277510,16,74,16,100,16,74,68,5,0,0,32,
16090,,Black Eye Games,black-eye-games,30,5,5,0,5258053,418962,1051611,3,100,40,20,60,60,80,100,20,0,0,
21466,,Two Tribes,two-tribes,30,5,5,0,5256457,1160729,1051291,1,80,40,60,20,0,20,0,0,0,0,Netherlands
31461,,Romero Games,romero-games,30,1,1,0,5240149,5240149,5240149,0,0,0,0,0,0,100,100,0,0,0,
24678,,"CRAFTS & MEISTER Co., Ltd.",crafts-meister-co-ltd,30,1,1,0,5227492,5227492,5227492,0,0,100,0,0,0,0,100,0,0,0,
29048,,Ion Storm,ion-storm,30,3,3,0,5204784,905219,1734928,0,0,100,0,0,0,0,0,0,0,0,United States
107015,,Illusion Ray,illusion-ray,30,1,1,0,5167016,5167016,5167016,1,100,100,0,100,0,0,0,0,0,0,
4995,,CCP,ccp,30,6,6,1,5158486,0,859748,7,29,100,14,0,0,14,14,43,0,14,
41376,,"Neonovice Co., Ltd.",neonovice-co-ltd,30,1,1,0,5147302,5147302,5147302,1,0,100,100,0,0,0,0,0,0,100,
151792,,SQUARE PIXELS,square-pixels,30,1,1,0,5147302,5147302,5147302,0,0,100,100,0,0,0,0,0,0,100,
21426,,Prideful Sloth,prideful-sloth,30,3,3,0,5139634,1237894,1713211,2,67,33,33,67,33,33,0,0,0,0,Australia
37848,,Door 407,door-407,30,3,3,2,5114577,2557289,1704859,5,40,0,20,0,60,100,0,0,0,0,
31152,,Upper One Games,upper-one-games,30,1,1,0,5111224,5111224,5111224,0,100,100,100,100,0,0,0,0,0,0,United States
78636,,Cosmographic Software,cosmographic-software,30,1,1,0,5105643,5105643,5105643,1,100,0,100,0,100,0,0,0,0,0,Russia
8150,,Cold Beam Games,cold-beam-games,30,5,5,0,5104488,604856,1020898,5,100,80,60,0,0,40,0,0,0,0,
28205,,Arkedo,arkedo,30,2,2,0,5104355,2552178,2552178,0,50,100,0,0,0,50,0,0,0,0,
9924,,Butterscotch Shenanigans,butterscotch-shenanigans,30,3,3,0,5099431,608756,1699810,3,100,100,0,100,33,0,67,0,0,0,United States
12079,,Toge Productions,toge-productions,30,8,8,3,5095181,461001,636898,7,100,27,55,55,64,64,18,9,0,0,Indonesia
28142,,Misc Games,misc-games,30,3,3,0,5095132,1858928,1698377,2,0,0,0,0,100,0,0,0,0,0,Norway
4797,,Downpour Interactive,downpour-interactive,30,1,1,0,5094577,5094577,5094577,0,100,100,0,0,100,100,0,0,0,0,
2468,,Ghostpie Studio,ghostpie-studio,30,1,1,0,5089473,5089473,5089473,1,100,0,0,100,0,0,0,0,0,0,
30324,,Redstone Interactive,redstone-interactive,30,1,1,0,5077767,5077767,5077767,0,100,100,0,0,100,100,0,100,0,0,
28915,,Deadpan Games,deadpan-games,30,2,2,0,5071172,2535586,2535586,0,100,50,0,50,0,50,0,0,0,0,
30329,,Saikono,saikono,30,2,2,0,5054229,5054229,2527115,1,100,0,0,100,0,0,0,0,0,0,
20208,,Flippfly LLC,flippfly-llc,30,3,3,2,5029545,151905,1676515,5,100,80,20,40,20,20,0,0,20,0,
29222,,墨鱼玩游戏,-,30,1,1,0,5015050,5015050,5015050,1,100,0,100,0,100,0,100,0,0,0,
543,,SFB Games,sfb-games,30,4,4,1,5002636,1203709,1250659,5,80,40,20,60,0,0,0,0,0,0,United Kingdom
5001,,IPACS,ipacs,30,6,6,0,4991813,1207505,831969,6,83,33,0,0,100,0,0,0,33,0,
16248,,Days of Wonder,days-of-wonder,30,5,5,0,4991102,633175,998220,5,40,0,100,0,20,100,0,0,0,0,France
6695,,Dire Wolf,dire-wolf,30,17,17,0,4990175,78270,293540,16,53,6,35,6,18,100,6,6,0,0,
4443,,NotGames,notgames,30,5,5,0,4988877,2425164,997775,2,80,20,40,40,60,0,0,0,0,0,United Kingdom
4331,, Forever Entertainment S. A.,forever-entertainment-s-a,30,20,20,2,4984605,229201,249230,21,73,41,73,55,32,32,23,0,5,5,Poland
18234,,Chasing Carrots,chasing-carrots,30,6,6,0,4978685,833560,829781,5,100,67,33,17,33,33,33,0,17,0,Germany
46957,,Hamish Dunn,hamish-dunn,30,1,1,0,4976650,4976650,4976650,1,100,100,0,0,100,0,0,0,0,0,
18569,,Cardboard Computer,cardboard-computer,30,2,2,0,4967150,4967150,2483575,1,100,0,0,50,0,0,0,0,0,0,United States
16935,,Walternate Realities,walternate-realities,30,1,1,0,4965120,4965120,4965120,1,0,0,0,0,100,100,0,0,0,0,
23355,,"Jundroo, LLC",jundroo-llc,30,4,4,1,4960794,343843,1240199,5,100,0,0,0,100,0,0,0,0,0,
2482,,DiezelPower,diezelpower,30,2,2,1,4945309,2472655,2472655,3,100,100,0,0,0,0,33,0,0,0,
